time,open,high,low,close,volume,return_1,return_5,return_10,log_return,high_low_ratio_5,close_position_5,high_low_ratio_10,close_position_10,high_low_ratio_20,close_position_20,high_low_ratio_50,close_position_50,spread,spread_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,macd,macd_signal,macd_hist,sar,tenkan_sen,kijun_sen,senkou_span_a,rsi_14,stoch_k,stoch_d,williams_r,cci,roc_5,roc_10,roc_20,atr_14,bb_upper,bb_middle,bb_lower,bb_width,bb_position,donchian_high_5,donchian_low_5,donchian_mid_5,donchian_high_10,donchian_low_10,donchian_mid_10,donchian_high_20,donchian_low_20,donchian_mid_20,donchian_high_50,donchian_low_50,donchian_mid_50,hv_10,hv_20,volume_sma_5,volume_sma_10,volume_sma_20,volume_sma_50,obv,vpt,cmf_20,doji,hammer,resistance,support,dist_to_resistance,dist_to_support,trend_strength,volatility_regime
2026-01-19 12:00:00,4668.38,4671.17,4661.28,4663.74,14979,-0.0009960607404266852,-0.0013383326302626175,-0.0024875036628116964,-0.0009965571385818462,1.003822984244671,0.1380471380471353,1.0055487741979852,0.4051123160340738,1.0339566245726493,0.8248620577734473,1.0339566245726493,0.8248620577734473,9.890000000000327,0.0021206156432391873,4667.786,4665.443381983584,4665.030000000001,4659.55779798643,4635.050499999999,4645.076837749558,4618.1062,4625.818556916691,17.295012578194473,15.000193208266735,2.2948193699277386,4567.367335416994,4666.1900000000005,4613.695,4604.575000000001,59.95087330918337,76.89573018203863,78.45923457718068,-24.525043177893302,35.91579134363441,-0.13383326302626175,-0.24875036628116964,1.343572560089168,18.018902919036115,4713.859690447324,4635.050500000005,4556.241309552685,0.03400575266540003,0.6820187457652711,4679.1,4661.28,4670.1900000000005,4679.1,4653.28,4666.1900000000005,4690.72,4536.67,4613.695,4690.72,4536.67,4613.695,0.030187310228677232,0.0736521179882087,18648.2,21974.4,26530.3,25794.38,693881.0,961.4287404949436,-0.04683175608224653,False,False,4690.72,4536.67,0.5785056628371323,2.724637308254742,0.009881496445426222,low
2026-01-19 13:00:00,4663.74,4667.53,4659.7,4660.69,14740,-0.0006539815684407646,-0.0037237260346593137,0.0007364845424131516,-0.0006541955076666535,1.0040517629890338,0.052436440677954235,1.0055487741979852,0.28698683191323304,1.0339566245726493,0.8050632911392365,1.0339566245726493,0.8050632911392365,7.829999999999927,0.0016800087540685881,4664.302000000001,4663.8589213223895,4665.373,4659.763652897988,4637.6925,4646.563805582933,4619.2844000000005,4627.1860644885855,16.359937061443816,15.272141978902152,1.087795082541664,4569.834388708654,4668.66,4613.695,4603.66,58.55788051842023,75.85687483424026,76.77345004898103,-27.606177606178044,13.236659679311723,-0.3723726034659314,0.07364845424131516,1.1467387176231636,17.29112413910496,4716.219381989344,4637.692500000005,4559.165618010666,0.033864635048287024,0.6464307471364846,4678.58,4659.7,4669.139999999999,4679.1,4653.28,4666.1900000000005,4690.72,4536.67,4613.695,4690.72,4536.67,4613.695,0.02277544379166437,0.07376084247941042,17229.0,19623.4,25459.05,25645.2,679141.0,951.7890521761267,-0.08887873062711897,False,False,4690.72,4536.67,0.6443251964837965,2.6609793828810657,0.008963639476259461,low
2026-01-19 14:00:00,4660.7,4673.71,4660.16,4671.95,16975,0.0024159512861829935,0.0014726435559517803,0.0020268096514743927,0.0024130375678651245,1.0030495525463012,0.8620689655172392,1.0044823988562155,0.6575670498084047,1.0269101098997329,0.8472990562967749,1.0339566245726493,0.8781564427134021,13.550000000000182,0.0029002878883550086,4665.6759999999995,4666.5559475482605,4666.318,4661.9793523710805,4642.7285,4648.981538384558,4620.6386,4628.941512940014,16.339123627391928,15.485538308600107,0.8535853187918203,4572.252100934481,4668.67,4613.695,4603.66,62.062532704103276,73.75576843100852,75.50279114909581,-26.60147392290296,46.04737347352,0.14726435559517803,0.20268096514743927,2.203345707829185,17.023900986311762,4716.323937976594,4642.728500000005,4569.133062023416,0.031703528636916375,0.6985279305579416,4673.91,4659.7,4666.805,4679.1,4658.22,4668.66,4690.72,4567.8,4629.26,4690.72,4536.67,4613.695,0.025231963602520956,0.06670524782972959,16693.6,18437.6,23896.35,25496.02,696116.0,992.799825259083,-0.05086125014403032,False,False,4690.72,4567.8,0.4017594366378158,2.2292618713813215,0.011104828670194753,low
2026-01-19 15:00:00,4671.95,4673.7,4664.51,4666.11,20874,-0.0012500133777116895,0.000536065408556885,0.0016593751475832974,-0.001250795296107477,1.0030066313281971,0.45753033547464345,1.0044780861441232,0.3772770853307608,1.024888514052364,0.7839522429988534,1.0339566245726493,0.840246673158062,9.1899999999996,0.00196952064996316,4666.1759999999995,4666.407298365508,4667.091,4662.730379212702,4646.4685,4650.612820443172,4621.7086,4630.399100667856,15.67074702091304,15.522580051062695,0.1481669698503456,4574.621458915792,4669.4,4613.695,4603.66,59.263245022549235,63.4935368001866,71.03539335514515,-55.31173807035907,29.50252343187059,0.0536065408556885,0.16593751475832974,1.629164661066218,16.464336630146608,4716.760068278012,4646.4685000000045,4576.176931721997,0.030255910818294603,0.6397144812754199,4673.71,4659.7,4666.705,4679.1,4658.24,4668.67,4690.72,4576.81,4633.765,4690.72,4536.67,4613.695,0.025736000075401937,0.06601302194742144,17039.8,18148.4,22894.1,25463.62,675242.0,966.7070460127293,-0.12794260277254316,False,False,4690.72,4576.81,0.5274200565353278,1.9137997175377193,0.009607139662570607,low
2026-01-19 16:00:00,4666.11,4670.36,4661.62,4666.57,20676,9.858318813749101e-05,-0.00038985603173702366,0.0007140957789004698,9.857832913434072e-05,1.0030066313281971,0.49036402569591603,1.0041633581561047,0.3541237113401906,1.0241702001301305,0.781842818428179,1.0339566245726493,0.8432327166504349,8.739999999999782,0.0018728959385586807,4665.812,4666.461532243672,4667.423999999999,4663.42849208312,4650.727499999999,4652.132551829536,4622.643599999999,4631.817567308333,15.00520128055632,15.419104296961422,-0.41390301640510074,4576.9434297374755,4669.4,4613.695,4604.0175,59.41851078008905,56.5195051166271,64.5896034492741,-48.52827265685652,0.26602693521485077,-0.038985603173702366,0.07140957789004698,1.8592610539595933,15.912598299421834,4714.775295238739,4650.727500000005,4586.679704761272,0.027543129645301125,0.6236771690652464,4673.71,4659.7,4666.705,4679.1,4659.7,4669.4,4690.72,4580.02,4635.370000000001,4690.72,4536.67,4613.695,0.025268031099833735,0.06514305512973084,17648.8,18701.5,22348.9,25444.96,695918.0,968.7453520106601,-0.09387886094954787,True,False,4690.72,4580.02,0.5175107198649233,1.854681275540692,0.009502441416834572,low
2026-01-19 17:00:00,4666.57,4676.1,4664.25,4674.31,21428,0.0016586057854057756,0.0022664213699736813,0.0009250555140376537,0.00165723181786729,1.003519539884542,0.8908536585365913,1.0041633581561047,0.7530927835051635,1.024015927661869,0.850831742568859,1.0339566245726493,0.8934761441090566,11.850000000000364,0.002535133527729304,4667.926,4669.077688162448,4667.856,4665.406948068006,4655.312499999999,4654.244689750532,4623.746,4633.48393721781,14.930198762834152,15.321323190135969,-0.3911244273018166,4579.218961142726,4669.139999999999,4613.695,4604.3275,62.040198731499544,59.20282627192493,59.73862272957957,-18.551510457009485,105.62136325850874,0.22664213699736813,0.09250555140376537,2.0010430737069207,15.622412706606015,4711.892171923142,4655.3125000000055,4598.732828076869,0.02430757201504155,0.6678827338006043,4676.1,4659.7,4667.9,4679.1,4659.7,4669.4,4690.72,4580.71,4635.715,4690.72,4536.67,4613.695,0.025609606131962906,0.06514254325415991,18938.6,18793.4,21976.2,25479.14,717346.0,1004.285956780335,-0.016863911158989355,False,False,4690.72,4580.71,0.3510678581437657,2.0024345839279025,0.010935721815145327,low
2026-01-19 18:00:00,4674.31,4675.61,4670.38,4672.2,16425,-0.00045140352265904404,0.0024695914124304164,-0.0012633307040663677,-0.00045150543589966304,1.0034204834168785,0.7553324968632107,1.0040517629890338,0.6620762711864369,1.024015927661869,0.8316516680301754,1.0339566245726493,0.8797792924375176,5.229999999999563,0.001119387012542178,4670.228,4670.118458774966,4667.264999999999,4666.642048419278,4659.3945,4655.954719298101,4624.910800000001,4635.002214189661,14.532972302934468,15.163653012695669,-0.6306807097612008,4581.448981919872,4667.9,4613.695,4601.4725,60.88543637294265,66.62474662487905,60.782359337810384,-33.045977011496696,117.9482364723011,0.24695914124304164,-0.12633307040663677,1.77843226098775,14.880097513276983,4707.902939048772,4659.394500000005,4610.886060951238,0.020821778043806867,0.63199249709026,4676.1,4660.16,4668.13,4678.58,4659.7,4669.139999999999,4690.72,4580.71,4635.715,4690.72,4536.67,4613.695,0.023978297007933577,0.06527714201748935,19275.6,18252.3,21510.55,25370.36,700921.0,996.8716539206603,-0.06922271173433171,False,False,4690.72,4580.71,0.39638714096144084,1.9581781601814945,0.010224889094054961,low
2026-01-19 19:00:00,4672.21,4678.78,4669.23,4676.23,15136,0.0008625486922648751,0.0009161056946243029,0.002390098347723857,0.0008621769109125976,1.003681123729519,0.8513986013985896,1.0040946842071379,0.8663522012578516,1.0237410354565972,0.8667953667953613,1.0339566245726493,0.9059396299902586,9.550000000000182,0.0020422434311400815,4671.084,4672.155639183311,4668.38,4668.385312343045,4664.1089999999995,4657.885698412567,4626.6716,4636.6189901037915,14.377618554545734,15.006446121065682,-0.6288275665199485,4583.634402281474,4669.24,4613.695,4601.462500000001,62.3277134262175,78.21470775658176,68.0140935511286,-13.75838926174842,142.524989135146,0.09161056946243029,0.2390098347723857,2.0578619536702814,14.49937626232864,4697.590480193629,4664.109000000005,4630.62751980638,0.014357074499598738,0.6810105158120024,4678.78,4661.62,4670.2,4678.78,4659.7,4669.24,4690.72,4581.94,4636.33,4690.72,4536.67,4613.695,0.019155164851467243,0.06445580297629724,18907.8,17800.7,20968.8,24833.44,716057.0,1009.9271909267815,-0.002321412722006339,False,False,4690.72,4581.94,0.30986499808607987,2.016367886096278,0.010711458319171125,low
2026-01-19 20:00:00,4676.23,4680.27,4673.81,4676.69,12521,9.836984066224908e-05,0.002267413327161183,0.002804694217569681,9.836500266674574e-05,1.0040007551023036,0.80804289544232,1.004414447282014,0.8259601361205284,1.0152721983654247,0.8011621315192662,1.0339566245726493,0.9089256734826313,6.460000000000036,0.0013813188387513469,4673.2,4673.667092788874,4669.688,4669.895255553401,4668.1555,4659.676584278037,4627.9839999999995,4638.190402256584,14.128750306611437,14.830906958174834,-0.7021566515633975,4585.776114235844,4669.985000000001,4629.26,4579.65,62.49769647632194,78.59721577960254,74.4788900536878,-17.403986387947153,150.17789660582005,0.2267413327161183,0.2804694217569681,1.760970981948562,13.92513510073374,4680.518833649853,4668.155500000005,4655.7921663501575,0.00529688166979349,0.8451536714007281,4680.27,4661.62,4670.945,4680.27,4659.7,4669.985000000001,4690.72,4620.16,4655.4400000000005,4690.72,4536.67,4613.695,0.018931164163657543,0.06409246112312016,17237.2,17138.5,20919.5,24253.88,728578.0,1011.1588797017134,-0.027563179416354243,True,False,4690.72,4620.16,0.29999850321489463,1.20876089713023,0.010524236903129936,low
2026-01-19 21:00:00,4676.69,4676.75,4667.15,4670.86,7836,-0.0012466081780062588,0.0009193047570270618,0.0005290903287855642,-0.0012473858403416638,1.003434635793536,0.4126092384519034,1.004414447282014,0.5425376762274924,1.0061698414881546,0.6123301985370918,1.0339566245726493,0.8710808179162574,9.600000000000364,0.002055296026855946,4674.058,4672.731395192583,4669.9349999999995,4670.0706636346,4668.064,4660.741671489653,4629.091600000001,4639.471562952404,13.307685436502652,14.526262653840398,-1.2185772173377458,4587.874991951127,4669.985000000001,4633.765,4579.65,58.8720284012302,74.36379732435118,77.05857362017854,-45.746232377250756,36.623381780617414,0.09193047570270618,0.05290903287855642,-0.039163736520075876,13.616196879252785,4680.3183484508045,4668.064000000005,4655.809651549205,0.005250291534477511,0.6140819526725786,4680.27,4664.25,4672.26,4680.27,4659.7,4669.985000000001,4681.99,4653.28,4667.635,4690.72,4536.67,4613.695,0.019843212463878837,0.024855254289281467,14669.2,16159.0,19651.55,23658.62,720742.0,1001.3904580188564,-0.07516489056943564,False,False,4681.99,4653.28,0.23828588311360457,0.3763760849179793,0.009023023005185031,low
2026-01-20 01:00:00,4673.28,4677.12,4664.39,4665.34,12780,-0.0011817952154420386,-0.0019189998095976435,0.00034307229819852125,-0.0011824940860765678,1.0034045180613114,0.059823677581852114,1.004414447282014,0.2741857073407952,1.0058002097445244,0.4468321600592846,1.0339566245726493,0.8352482960077892,12.729999999999563,0.002728632854197028,4672.264,4670.267596795055,4670.094999999999,4669.210542973764,4667.5625,4661.179607538257,4630.286599999999,4640.486011464075,12.072404578879286,14.035491038848177,-1.9630864599688902,4589.931892112105,4670.215,4635.370000000001,4579.65,55.58404664204766,54.756117322960485,69.2390434756381,-72.58142926592048,-7.665841369618012,-0.19189998095976435,0.034307229819852125,-0.21452847582116297,13.55289710216327,4679.393457481756,4667.5625000000055,4655.731542518255,0.005069437198430813,0.40607269092828757,4680.27,4664.39,4672.33,4680.27,4659.7,4669.985000000001,4680.27,4653.28,4666.775,4690.72,4536.67,4613.695,0.02013802528140075,0.025080740017140033,12939.6,15939.1,18956.75,23193.76,707962.0,986.2871151655072,-0.13242715855107404,False,False,4680.27,4653.28,0.32001954841448405,0.25850205987131486,0.007570460109299712,low
2026-01-20 02:00:00,4665.32,4667.99,4659.5,4660.47,15281,-0.0010438681853841558,-0.002510594580711345,-4.7203311097532286e-05,-0.0010444133952295493,1.0044575598240155,0.04670197400097421,1.0044575598240155,0.04670197400097421,1.0058002097445244,0.2663949610967145,1.0339566245726493,0.803635183382019,8.489999999999782,0.0018217046778543325,4669.918,4667.001731196704,4670.073,4667.621353342171,4667.723,4661.112025867947,4631.1654,4641.2696972890135,10.578524652491069,13.344097761576757,-2.765573109085688,4591.947654269863,4669.885,4635.715,4579.65,52.78319171491638,28.78084525230868,52.63358663320681,-95.32980259990258,-125.07022615900613,-0.2510594580711345,-0.0047203311097532286,0.06892464668066811,13.191261594865878,4679.067642961975,4667.723000000005,4656.378357038036,0.004860889543775338,0.18033370356744235,4680.27,4659.5,4669.885,4680.27,4659.5,4669.885,4680.27,4653.28,4666.775,4690.72,4536.67,4613.695,0.020601317862547104,0.021146087603820436,12710.8,15993.2,17808.3,22928.88,692681.0,970.3357654246519,-0.07732696323152095,False,False,4680.27,4653.28,0.4248498541992584,0.15427628543903318,0.006327694536657472,low
2026-01-20 03:00:00,4660.45,4676.07,4659.97,4669.69,28420,0.0019783412402609724,-0.001398562517241464,-0.00048373805370349743,0.001976386900372485,1.0044575598240155,0.4906114588348284,1.0044575598240155,0.4906114588348284,1.0047335677576414,0.5201814058956576,1.0339566245726493,0.8634858812073961,16.099999999999454,0.0034477663399496445,4668.610000000001,4667.8978207978025,4669.847,4667.997470916322,4668.0825,4661.928975785285,4632.2086,4642.3842189639545,10.023051494751599,12.679888508211727,-2.6568370134601285,4593.923101184466,4669.885,4635.715,4578.79,57.18216937664451,27.04997133921988,36.86231130482971,-50.93885411651716,-9.492400547531577,-0.1398562517241464,-0.04837380537034974,0.1542091152815006,13.39902862380399,4679.195637941833,4668.082500000006,4656.969362058178,0.004761328850476616,0.5723243069782934,4680.27,4659.5,4669.885,4680.27,4659.5,4669.885,4680.27,4658.22,4669.245000000001,4690.72,4536.67,4613.695,0.01923375547970249,0.021931606028294616,15367.6,17137.7,17787.65,22951.28,721101.0,1026.5602234728688,-0.10677331088397482,False,False,4680.27,4658.22,0.22656750233957368,0.2456265833492019,0.008091474982348324,low
2026-01-20 04:00:00,4669.68,4674.77,4665.49,4668.67,25209,-0.00021842991718923344,-0.0017148880939296118,0.0005486368731129065,-0.00021845377647804665,1.0037815216224917,0.5204313280363297,1.0044575598240155,0.44150216658641694,1.0047292539671637,0.4734453018610976,1.0339566245726493,0.8568646543330077,9.280000000000655,0.001987718129574516,4667.005999999999,4668.155213865202,4670.103,4668.1197489315355,4668.597,4662.5709780914485,4633.2654,4643.415033906545,9.39226139686798,12.022363085942978,-2.6301016890749978,4595.859039160777,4669.885,4636.33,4578.79,56.55443525824564,32.62718664740727,29.486001079645302,-55.84978334135831,10.075507314769801,-0.17148880939296118,0.054863687311290654,0.22089224150885212,13.104812293532323,4678.779549972955,4668.597000000005,4658.414450027056,0.004362145618030142,0.5035845637973195,4677.12,4659.5,4668.3099999999995,4680.27,4659.5,4669.885,4680.27,4658.24,4669.255,4690.72,4536.67,4613.695,0.01809142419031699,0.021670321827863933,17905.2,17571.2,17859.8,22985.32,695892.0,1021.0538236904454,-0.06383041504433386,False,False,4680.27,4658.24,0.24846476619680471,0.2234040958131607,0.007641392612631996,low
2026-01-20 05:00:00,4668.69,4681.45,4666.13,4680.09,21267,0.002446092784454734,0.0019760814924876247,0.0028972028706308883,0.0024431059691929413,1.0047108058804592,0.9380410022779188,1.0047108058804592,0.9380410022779188,1.0047108058804592,0.9380410022779188,1.0339566245726493,0.9309964297306064,15.319999999999709,0.0032734413227095437,4668.852,4672.1334759101355,4671.455,4670.29615821671,4669.4394999999995,4664.239456368453,4634.7528,4644.853267870994,9.702015463803946,11.558293561515171,-1.8562780977112254,4597.756258377562,4670.475,4655.4400000000005,4578.79,61.63282001257421,62.33848758997209,40.671881858866435,-6.1958997722081275,116.45788594608682,0.19760814924876247,0.28972028706308883,0.3613367529871958,13.263039986851423,4680.463266097077,4669.439500000005,4658.4157339029325,0.004721665671895922,0.9830699375426527,4681.45,4659.5,4670.475,4681.45,4659.5,4670.475,4681.45,4659.5,4670.475,4690.72,4536.67,4613.695,0.021721974785145367,0.02300177453046291,20591.4,17630.3,18165.9,22774.0,717159.0,1073.0748789374443,-0.02630103253805186,False,False,4681.45,4659.5,0.0290592702277023,0.4399488044033372,0.009782010380338326,low
2026-01-20 06:00:00,4680.14,4697.1,4679.61,4695.25,21122,0.0032392539459711323,0.006411108300788282,0.004479805575582141,0.003234018865032514,1.008069535357871,0.9507978723404164,1.008069535357871,0.9507978723404164,1.008069535357871,0.9507978723404164,1.035362942422526,0.9884684909306217,17.49000000000069,0.0037250412651085012,4674.834,4679.838983940091,4673.549,4674.833220359126,4670.7025,4667.19284147622,4636.3474,4646.829610307426,11.043480724635629,11.455330994139263,-0.4118502695036348,4599.615533210011,4678.3,4675.1900000000005,4613.695,67.12628890113041,77.67803470682502,57.54790298140148,-4.920212765958366,278.7560939203493,0.6411108300788282,0.4479805575582141,0.5409005158469427,13.56496570207637,4686.460625363068,4670.702500000005,4654.944374636942,0.006747646788920204,1.2788838911490679,4697.1,4659.5,4678.3,4697.1,4659.5,4678.3,4697.1,4659.5,4678.3,4697.1,4536.67,4616.885,0.025611181243744344,0.025094039126570936,22259.8,17599.7,18196.55,22915.44,738281.0,1141.4944007842466,0.006576632263869208,False,False,4697.1,4659.5,0.039401522815619275,0.7614078057611415,0.01270452684366864,low
2026-01-20 07:00:00,4695.25,4716.65,4694.24,4714.51,26638,0.004102017996911789,0.011595397030771615,0.009055691109113528,0.00409362765814247,1.0121631684324146,0.962244177840518,1.0122652645133596,0.9625546806649269,1.0122652645133596,0.9625546806649269,1.03967227063022,0.9881097899766673,22.409999999999854,0.004753410216544212,4685.642,4691.395989293394,4677.780000000001,4682.04718029383,4672.5225,4671.699237526103,4638.432199999999,4649.483743236547,13.505044895092396,11.86527377432989,1.6397711207625072,4603.51491188161,4688.075,4684.965,4613.695,72.51126011920861,95.04645184277535,78.35432471319085,-3.744531933507317,297.40955502329825,1.1595397030771615,0.9055691109113528,0.7780920072422592,14.19675386621376,4697.178414401361,4672.522500000005,4647.866585598648,0.01055357760240054,1.3514691306213718,4716.65,4659.97,4688.3099999999995,4716.65,4659.5,4688.075,4716.65,4659.5,4688.075,4716.65,4536.67,4626.66,0.030806109604128013,0.028144214313106333,24531.2,18621.0,18436.65,23110.0,764919.0,1250.7639561859828,0.015249555253937369,False,False,4716.65,4659.5,0.045391779845613184,1.1668232753775094,0.016401619495448685,low
2026-01-20 08:00:00,4714.62,4717.09,4705.62,4712.47,29909,-0.00043270668637884757,0.009161207703295204,0.007749832664347256,-0.00043280033093178984,1.0110599315398812,0.9104651162790726,1.012359695246271,0.9197777391908338,1.012359695246271,0.9197777391908338,1.0397692580681426,0.9743930828067848,11.470000000000255,0.002433967749396867,4694.197999999999,4698.42065952893,4681.404,4687.578602058587,4674.892,4675.582167285522,4640.6798,4651.953792521388,15.116982123853631,12.515615444234639,2.6013666796189927,4610.303017168713,4688.295,4685.1849999999995,4621.4775,71.18123831965934,94.4376764065392,89.05405431871321,-8.022226080916617,204.57722917906344,0.9161207703295204,0.7749832664347256,1.0158453874317352,14.001985732912795,4704.784112404042,4674.892000000004,4644.999887595966,0.012788364909408812,1.1285604625740604,4717.09,4665.49,4691.29,4717.09,4659.5,4688.295,4717.09,4659.5,4688.295,4717.09,4536.67,4626.88,0.03153206555360744,0.02576299582358213,24829.0,20098.3,18949.5,23249.34,735010.0,1237.822131903078,0.062111425758072374,False,False,4717.09,4659.5,0.09803775939156942,1.124038985924584,0.015469759408922304,low
2026-01-20 09:00:00,4712.47,4722.77,4711.41,4716.09,21796,0.0007681746515098009,0.010157068287113935,0.008424761957709581,0.0007678797563731722,1.0121385387891038,0.882062146892651,1.0135787101620346,0.8944207365259959,1.0135787101620346,0.8944207365259959,1.0410212777213244,0.9641053197205789,11.360000000000582,0.0024087750657855516,4703.682,4704.3104396859535,4685.344,4692.76249259339,4677.5160000000005,4679.440056115472,4642.989,4654.468937912706,16.49639753528845,13.311771862445402,3.1846256728430493,4618.845975795216,4691.135,4690.495000000001,4623.73,72.15719247700959,92.5584385460585,94.01418893179103,-10.557926347400418,161.91651870279492,1.0157068287113935,0.8424761957709581,1.1253085056426304,13.813272466276208,4711.867058440497,4677.516000000004,4643.164941559511,0.014687735302452414,1.0614674154337693,4722.77,4666.13,4694.450000000001,4722.77,4659.5,4691.135,4722.77,4659.5,4691.135,4722.77,4536.67,4629.72,0.031308658309594464,0.025591052239070048,24146.4,21025.8,19082.15,23008.62,756806.0,1254.5652666073854,0.08629999179192085,False,False,4722.77,4659.5,0.1416427591500648,1.1999346916619518,0.015744383628701928,low
2026-01-20 10:00:00,4716.17,4731.51,4714.97,4729.36,24267,0.0028137715777263317,0.010527575324406069,0.01252446016365294,0.0028098203326791743,1.0110906678120615,0.9585741811175237,1.0154544479021355,0.9701430356894801,1.0154544479021355,0.9701430356894801,1.0429478009200581,0.9889653048655279,16.539999999999964,0.0034973019605189634,4713.536,4712.6602931239695,4691.194,4699.416584849137,4680.5645,4684.194336485427,4645.6764,4657.405842308286,18.447718469771644,14.338961183910651,4.108757285860992,4629.238378215694,4695.505,4694.875,4624.5325,75.44056066885598,92.8113837135436,93.2691662220471,-2.985696431051992,147.6838257250714,1.0527575324406069,1.252446016365294,1.3060177063184408,14.008038718685047,4721.353286436933,4680.564500000004,4639.775713563075,0.017429003034539346,1.0981484650866942,4731.51,4679.61,4705.5599999999995,4731.51,4659.5,4695.505,4731.51,4659.5,4695.505,4731.51,4536.67,4634.09,0.0303480276541209,0.026781334953274956,24746.4,22668.9,19413.95,22841.12,781073.0,1322.8470614840703,0.12355672815232162,False,False,4731.51,4659.5,0.04546069658475028,1.477155471353411,0.018013221928203878,low
2026-01-20 11:00:00,4729.35,4737.39,4721.27,4732.45,23099,0.0006533653602178724,0.00792290080400404,0.014384803679903246,0.0006531520099962776,1.0091921162957158,0.8855156431054357,1.0167163858783133,0.93657722429066,1.0167163858783133,0.93657722429066,1.0442439057722956,0.9753886010362669,16.11999999999989,0.003406269479867699,4720.976000000001,4719.256862082646,4697.905,4705.422660331112,4684.0,4688.790113963005,4648.397,4660.348750453059,20.012796484312275,15.473728243990976,4.539068240321299,4641.51097282981,4698.68,4698.445,4624.705,76.14596899391697,93.37136655020447,92.91372960326886,-6.342277570933995,130.28891393871092,0.792290080400404,1.4384803679903246,1.4732811005759405,14.158893095921822,4729.807452668822,4684.000000000004,4638.192547331185,0.019559117279598092,1.0288440764244482,4737.39,4694.24,4715.8150000000005,4737.39,4659.5,4698.445,4737.39,4659.5,4698.445,4737.39,4536.67,4637.030000000001,0.02750014744119824,0.026066916790525085,25141.8,23700.8,19819.95,22839.08,804172.0,1337.939147939743,0.162572042919874,False,False,4737.39,4659.5,0.1043856776088603,1.5414848545679263,0.01808214745853658,low
2026-01-20 12:00:00,4732.45,4734.97,4723.18,4726.56,20365,-0.0012445984637976526,0.0025559390053262465,0.014180973163650856,-0.0012453736197043487,1.006751501396203,0.6591123701605358,1.0166138408616365,0.8601136657194534,1.0167163858783133,0.8609577609449238,1.0442439057722956,0.9460442407333604,11.789999999999964,0.002494414542500246,4723.386,4721.691241388431,4704.514,4709.265812998183,4687.2935,4692.387245966529,4650.9054,4662.945270043136,20.541073601297285,16.48719731545224,4.053876285845046,4654.934036633637,4701.4400000000005,4698.445,4624.705,71.90631269568397,92.25593403083542,92.81289476486118,-13.904223905507616,101.21229124522301,0.25559390053262465,1.4180973163650856,1.4133100463665338,13.989686446213117,4735.340702322554,4687.293500000003,4639.246297677453,0.020501042796893423,0.9086242080901333,4737.39,4705.62,4721.505,4737.39,4659.97,4698.68,4737.39,4659.5,4698.445,4737.39,4536.67,4637.030000000001,0.028019434983621708,0.026563248176699215,23887.2,24209.2,20101.2,22945.2,783807.0,1312.5929002245039,0.16607879921945676,False,False,4737.39,4659.5,0.22913069970549252,1.4187908330794574,0.016266639179510746,low
2026-01-20 13:00:00,4726.56,4735.21,4721.61,4733.03,19144,0.0013688602281574092,0.004362892495867188,0.0135640695635042,0.0013679241930987006,1.0055142727973156,0.8321785989222286,1.0154110286379352,0.9393602225312858,1.0167163858783133,0.9440236230581517,1.0442439057722956,0.9782781984854495,13.600000000000364,0.0028734235785533506,4727.4980000000005,4725.470827592288,4710.848,4713.58657427124,4690.3475,4696.257984445908,4653.3354,4665.693690825758,21.23700497669779,17.43715884770135,3.799846128996439,4666.477871504928,4701.76,4698.445,4625.0125,73.64236888576619,91.38528694312447,92.33752917472147,-5.597637694184829,89.55955274671874,0.4362892495867188,1.35640695635042,1.307377005318977,13.961851700055064,4741.752819520539,4690.3475000000035,4638.942180479468,0.021919620889725173,0.9151564507146546,4737.39,4711.41,4724.4,4737.39,4665.49,4701.4400000000005,4737.39,4659.5,4698.445,4737.39,4536.67,4637.030000000001,0.027840073968552377,0.02592008133529369,21734.2,23281.6,20209.65,22850.0,802951.0,1338.7983604323492,0.16627963299302337,False,False,4737.39,4659.5,0.09211857943010254,1.553550262728099,0.01712633909858046,low
2026-01-20 14:00:00,4733.02,4733.02,4724.06,4727.58,23609,-0.0011514822428760896,0.002436340273404447,0.012618154635045897,-0.0011521457079149617,1.0047550673705241,0.5624442462087258,1.015271756251969,0.8623351108616283,1.0167163858783133,0.874053151880853,1.0442439057722956,0.9511259465922659,8.960000000000036,0.0018952614233921027,4729.796,4726.173885061526,4716.739,4716.130833494651,4693.421,4699.241033546297,4655.9238000000005,4668.1206049110215,21.10547537079492,18.170822152320067,2.9346532184748533,4676.405569494238,4708.5,4698.445,4634.5675,69.73330994948968,89.3011511961309,90.98079072336361,-12.5946848119147,74.35523005451414,0.2436340273404447,1.2618154635045897,1.3173714293062133,13.605290864336798,4745.9993396087375,4693.421000000004,4640.84266039127,0.02240512394210259,0.8248390901480844,4737.39,4714.97,4726.18,4737.39,4666.13,4701.76,4737.39,4659.5,4698.445,4737.39,4536.67,4637.030000000001,0.02964689674285468,0.025826430496698013,22096.8,23121.6,20346.4,22719.0,779342.0,1311.6130161602875,0.18616455508526303,False,False,4737.39,4659.5,0.20750574289595103,1.4400602422380993,0.015390329197364772,low
